root - INFO - GridSearch Tuner 3MM - 2023-08-02 18:23:32.604860
autotvm - DEBUG - waiting for device...
autotvm - DEBUG - device available
autotvm - INFO - Get devices for measurement successfully!
autotvm - DEBUG - No: 1	GFLOPS: 2.19/2.19	result: MeasureResult(costs=(2.7405856319999997,), error_no=MeasureErrorNo.NO_ERROR, all_cost=5.8867714405059814, timestamp=1691018623.6657186)	[('tile_y', 1), ('tile_x', 1), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,0
autotvm - DEBUG - No: 19	GFLOPS: 2.15/2.19	result: MeasureResult(costs=(2.795919116,), error_no=MeasureErrorNo.NO_ERROR, all_cost=5.904057264328003, timestamp=1691018730.434535)	[('tile_y', 1000), ('tile_x', 1), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,18
autotvm - DEBUG - No: 20	GFLOPS: 2.10/2.19	result: MeasureResult(costs=(2.851491692,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.359583377838135, timestamp=1691018736.7533176)	[('tile_y', 2000), ('tile_x', 1), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,19
autotvm - DEBUG - No: 21	GFLOPS: 1.89/2.19	result: MeasureResult(costs=(3.178867678,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.553758382797241, timestamp=1691018742.9918208)	[('tile_y', 1), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,20
autotvm - DEBUG - No: 22	GFLOPS: 2.09/2.19	result: MeasureResult(costs=(2.870758961,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.149902820587158, timestamp=1691018749.1055243)	[('tile_y', 2), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,21
autotvm - DEBUG - No: 23	GFLOPS: 1.88/2.19	result: MeasureResult(costs=(3.189900439,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.507620096206665, timestamp=1691018755.4827182)	[('tile_y', 4), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,22
autotvm - DEBUG - No: 24	GFLOPS: 2.07/2.19	result: MeasureResult(costs=(2.9041206510000004,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.023125410079956, timestamp=1691018761.4324667)	[('tile_y', 5), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,23
autotvm - DEBUG - No: 25	GFLOPS: 2.06/2.19	result: MeasureResult(costs=(2.9196779929999996,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.207446813583374, timestamp=1691018767.5720954)	[('tile_y', 8), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,24
autotvm - DEBUG - No: 26	GFLOPS: 1.93/2.19	result: MeasureResult(costs=(3.1111948849999997,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.435499668121338, timestamp=1691018773.7782938)	[('tile_y', 10), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,25
autotvm - DEBUG - No: 27	GFLOPS: 1.77/2.19	result: MeasureResult(costs=(3.392505009,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.5093066692352295, timestamp=1691018780.2352345)	[('tile_y', 16), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,26
autotvm - DEBUG - No: 28	GFLOPS: 2.13/2.19	result: MeasureResult(costs=(2.818206051,), error_no=MeasureErrorNo.NO_ERROR, all_cost=5.901276588439941, timestamp=1691018786.092641)	[('tile_y', 20), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,27
autotvm - DEBUG - No: 29	GFLOPS: 1.95/2.19	result: MeasureResult(costs=(3.0695282809999997,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.331903696060181, timestamp=1691018792.287576)	[('tile_y', 25), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,28
autotvm - DEBUG - No: 30	GFLOPS: 1.87/2.19	result: MeasureResult(costs=(3.201399689,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.6791441440582275, timestamp=1691018798.760935)	[('tile_y', 40), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,29
autotvm - DEBUG - No: 31	GFLOPS: 2.08/2.19	result: MeasureResult(costs=(2.8871123819999998,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.031009912490845, timestamp=1691018804.7654412)	[('tile_y', 50), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,30
autotvm - DEBUG - No: 32	GFLOPS: 2.09/2.19	result: MeasureResult(costs=(2.866096264,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.357832431793213, timestamp=1691018811.0278137)	[('tile_y', 80), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,31
autotvm - DEBUG - No: 33	GFLOPS: 1.97/2.19	result: MeasureResult(costs=(3.0526586229999997,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.580723285675049, timestamp=1691018817.5457182)	[('tile_y', 100), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,32
autotvm - DEBUG - No: 34	GFLOPS: 2.08/2.19	result: MeasureResult(costs=(2.879791015,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.3870885372161865, timestamp=1691018823.612957)	[('tile_y', 125), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,33
autotvm - DEBUG - No: 35	GFLOPS: 2.13/2.19	result: MeasureResult(costs=(2.818020968,), error_no=MeasureErrorNo.NO_ERROR, all_cost=5.89453911781311, timestamp=1691018829.4993749)	[('tile_y', 200), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,34
autotvm - DEBUG - No: 36	GFLOPS: 1.96/2.19	result: MeasureResult(costs=(3.068661395,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.1905677318573, timestamp=1691018835.628128)	[('tile_y', 250), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,35
autotvm - DEBUG - No: 37	GFLOPS: 2.15/2.19	result: MeasureResult(costs=(2.795916695,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.089690446853638, timestamp=1691018841.4871054)	[('tile_y', 400), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,36
autotvm - DEBUG - No: 38	GFLOPS: 2.08/2.19	result: MeasureResult(costs=(2.889726027,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.107931137084961, timestamp=1691018847.4908464)	[('tile_y', 500), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,37
autotvm - DEBUG - No: 39	GFLOPS: 2.03/2.19	result: MeasureResult(costs=(2.95091963,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.020663261413574, timestamp=1691018853.483957)	[('tile_y', 1000), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,38
autotvm - DEBUG - No: 40	GFLOPS: 2.12/2.19	result: MeasureResult(costs=(2.8275212940000003,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.174283027648926, timestamp=1691018859.371959)	[('tile_y', 2000), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,39
autotvm - DEBUG - No: 41	GFLOPS: 2.12/2.19	result: MeasureResult(costs=(2.8316833409999997,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.060099363327026, timestamp=1691018865.3062472)	[('tile_y', 1), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,40
autotvm - DEBUG - No: 42	GFLOPS: 2.01/2.19	result: MeasureResult(costs=(2.987802217,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.339787006378174, timestamp=1691018871.3644657)	[('tile_y', 2), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,41
autotvm - DEBUG - No: 43	GFLOPS: 2.14/2.19	result: MeasureResult(costs=(2.798566488,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.189527750015259, timestamp=1691018877.2180574)	[('tile_y', 4), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,42
autotvm - DEBUG - No: 44	GFLOPS: 1.76/2.19	result: MeasureResult(costs=(3.411714316,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.52636981010437, timestamp=1691018883.725523)	[('tile_y', 5), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,43
autotvm - DEBUG - No: 45	GFLOPS: 1.95/2.19	result: MeasureResult(costs=(3.0827518570000003,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.221349239349365, timestamp=1691018889.8749015)	[('tile_y', 8), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,44
autotvm - DEBUG - No: 46	GFLOPS: 1.87/2.19	result: MeasureResult(costs=(3.200812237,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.582785367965698, timestamp=1691018896.27745)	[('tile_y', 10), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,45
autotvm - DEBUG - No: 47	GFLOPS: 2.13/2.19	result: MeasureResult(costs=(2.8109147670000003,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.050615549087524, timestamp=1691018902.182298)	[('tile_y', 16), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,46
autotvm - DEBUG - No: 48	GFLOPS: 2.08/2.19	result: MeasureResult(costs=(2.883093714,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.130227327346802, timestamp=1691018908.2328944)	[('tile_y', 20), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,47
autotvm - DEBUG - No: 49	GFLOPS: 1.92/2.19	result: MeasureResult(costs=(3.120120352,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.225935459136963, timestamp=1691018914.4098032)	[('tile_y', 25), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,48
autotvm - DEBUG - No: 50	GFLOPS: 2.12/2.19	result: MeasureResult(costs=(2.8286261639999997,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.13776707649231, timestamp=1691018920.3298798)	[('tile_y', 40), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,49
autotvm - DEBUG - No: 51	GFLOPS: 2.00/2.19	result: MeasureResult(costs=(2.9992614,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.254767894744873, timestamp=1691018926.4719625)	[('tile_y', 50), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,50
autotvm - DEBUG - No: 52	GFLOPS: 2.08/2.19	result: MeasureResult(costs=(2.882151206,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.273855209350586, timestamp=1691018932.427618)	[('tile_y', 80), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,51
autotvm - DEBUG - No: 53	GFLOPS: 2.15/2.19	result: MeasureResult(costs=(2.784970212,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.156794309616089, timestamp=1691018938.3740299)	[('tile_y', 100), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,52
autotvm - DEBUG - No: 54	GFLOPS: 1.94/2.19	result: MeasureResult(costs=(3.0867117950000003,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.491146564483643, timestamp=1691018944.52689)	[('tile_y', 125), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,53
autotvm - DEBUG - No: 55	GFLOPS: 1.86/2.19	result: MeasureResult(costs=(3.230961368,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.578552484512329, timestamp=1691018950.819144)	[('tile_y', 200), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,54
autotvm - DEBUG - No: 56	GFLOPS: 1.97/2.19	result: MeasureResult(costs=(3.051320118,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.477405071258545, timestamp=1691018956.9484808)	[('tile_y', 250), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,55
autotvm - DEBUG - No: 57	GFLOPS: 2.06/2.19	result: MeasureResult(costs=(2.912877661,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.075845956802368, timestamp=1691018962.9359868)	[('tile_y', 400), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,56
autotvm - DEBUG - No: 58	GFLOPS: 2.03/2.19	result: MeasureResult(costs=(2.962303995,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.1575117111206055, timestamp=1691018968.9927638)	[('tile_y', 500), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,57
autotvm - DEBUG - No: 59	GFLOPS: 2.16/2.19	result: MeasureResult(costs=(2.780638995,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.22986102104187, timestamp=1691018974.8859615)	[('tile_y', 1000), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,58
autotvm - DEBUG - No: 60	GFLOPS: 2.13/2.19	result: MeasureResult(costs=(2.8114756499999998,), error_no=MeasureErrorNo.NO_ERROR, all_cost=5.967311859130859, timestamp=1691018980.7699122)	[('tile_y', 2000), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,59
autotvm - DEBUG - No: 61	GFLOPS: 2.14/2.19	result: MeasureResult(costs=(2.803603354,), error_no=MeasureErrorNo.NO_ERROR, all_cost=5.963898420333862, timestamp=1691018986.619606)	[('tile_y', 1), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,60
autotvm - DEBUG - No: 62	GFLOPS: 1.85/2.19	result: MeasureResult(costs=(3.236276905,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.738457918167114, timestamp=1691018993.1565619)	[('tile_y', 2), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,61
autotvm - DEBUG - No: 63	GFLOPS: 1.94/2.19	result: MeasureResult(costs=(3.092230743,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.4681971073150635, timestamp=1691018999.3077605)	[('tile_y', 4), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,62
autotvm - DEBUG - No: 64	GFLOPS: 1.92/2.19	result: MeasureResult(costs=(3.1265425049999997,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.562031984329224, timestamp=1691019005.5427632)	[('tile_y', 5), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,63
autotvm - DEBUG - No: 65	GFLOPS: 2.07/2.19	result: MeasureResult(costs=(2.902170162,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.3986382484436035, timestamp=1691019011.6420386)	[('tile_y', 8), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,64
autotvm - DEBUG - No: 66	GFLOPS: 2.07/2.19	result: MeasureResult(costs=(2.8971427399999996,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.230848073959351, timestamp=1691019017.5926101)	[('tile_y', 10), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,65
autotvm - DEBUG - No: 67	GFLOPS: 1.95/2.19	result: MeasureResult(costs=(3.0737527169999996,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.432035446166992, timestamp=1691019023.739666)	[('tile_y', 16), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,66
autotvm - DEBUG - No: 68	GFLOPS: 2.13/2.19	result: MeasureResult(costs=(2.81544097,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.22619104385376, timestamp=1691019029.6516047)	[('tile_y', 20), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,67
autotvm - DEBUG - No: 69	GFLOPS: 2.09/2.19	result: MeasureResult(costs=(2.868074622,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.57994818687439, timestamp=1691019035.8985224)	[('tile_y', 25), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,68
autotvm - DEBUG - No: 70	GFLOPS: 2.09/2.19	result: MeasureResult(costs=(2.874161112,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.137393236160278, timestamp=1691019041.8394854)	[('tile_y', 40), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,69
autotvm - DEBUG - No: 71	GFLOPS: 1.95/2.19	result: MeasureResult(costs=(3.071304562,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.518177509307861, timestamp=1691019048.0282164)	[('tile_y', 50), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,70
autotvm - DEBUG - No: 72	GFLOPS: 1.95/2.19	result: MeasureResult(costs=(3.082214343,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.482851028442383, timestamp=1691019054.2861276)	[('tile_y', 80), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,71
autotvm - DEBUG - No: 73	GFLOPS: 2.07/2.19	result: MeasureResult(costs=(2.901734453,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.60517144203186, timestamp=1691019060.5533338)	[('tile_y', 100), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,72
autotvm - DEBUG - No: 74	GFLOPS: 1.92/2.19	result: MeasureResult(costs=(3.128011813,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.569000720977783, timestamp=1691019066.7818973)	[('tile_y', 125), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,73
autotvm - DEBUG - No: 75	GFLOPS: 2.13/2.19	result: MeasureResult(costs=(2.818381981,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.214648485183716, timestamp=1691019072.6588547)	[('tile_y', 200), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,74
autotvm - DEBUG - No: 76	GFLOPS: 2.00/2.19	result: MeasureResult(costs=(3.001364046,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.454768657684326, timestamp=1691019078.79344)	[('tile_y', 250), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,75
autotvm - DEBUG - No: 77	GFLOPS: 2.14/2.19	result: MeasureResult(costs=(2.797687194,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.134777784347534, timestamp=1691019084.6993642)	[('tile_y', 400), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,76
autotvm - DEBUG - No: 78	GFLOPS: 2.15/2.19	result: MeasureResult(costs=(2.796192016,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.153749227523804, timestamp=1691019090.5487905)	[('tile_y', 500), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,77
autotvm - DEBUG - No: 79	GFLOPS: 1.91/2.19	result: MeasureResult(costs=(3.134142158,), error_no=MeasureErrorNo.NO_ERROR, all_cost=6.524626731872559, timestamp=1691019096.7401075)	[('tile_y', 1000), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,78
