root - INFO - GridSearch Tuner 3MM - 2023-08-02 20:46:44.436237
autotvm - DEBUG - waiting for device...
autotvm - DEBUG - device available
autotvm - INFO - Get devices for measurement successfully!
autotvm - DEBUG - No: 1	GFLOPS: 1.03/1.03	result: MeasureResult(costs=(46.521358669,), error_no=MeasureErrorNo.NO_ERROR, all_cost=93.78620862960815, timestamp=1691027304.867109)	[('tile_y', 1), ('tile_x', 1), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,0
autotvm - DEBUG - No: 14	GFLOPS: 1.04/1.09	result: MeasureResult(costs=(46.254513270000004,), error_no=MeasureErrorNo.NO_ERROR, all_cost=93.16990303993225, timestamp=1691028497.8199277)	[('tile_y', 250), ('tile_x', 1), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,13
autotvm - DEBUG - No: 15	GFLOPS: 1.09/1.09	result: MeasureResult(costs=(44.063705604,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.42009091377258, timestamp=1691028588.1449828)	[('tile_y', 500), ('tile_x', 1), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,14
autotvm - DEBUG - No: 16	GFLOPS: 1.05/1.09	result: MeasureResult(costs=(45.841983632,), error_no=MeasureErrorNo.NO_ERROR, all_cost=91.76317954063416, timestamp=1691028679.8558505)	[('tile_y', 1000), ('tile_x', 1), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,15
autotvm - DEBUG - No: 17	GFLOPS: 1.04/1.09	result: MeasureResult(costs=(46.031912561,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.67846608161926, timestamp=1691028772.4362357)	[('tile_y', 1), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,16
autotvm - DEBUG - No: 18	GFLOPS: 1.07/1.09	result: MeasureResult(costs=(44.954110579,), error_no=MeasureErrorNo.NO_ERROR, all_cost=91.17460322380066, timestamp=1691028863.3746297)	[('tile_y', 2), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,17
autotvm - DEBUG - No: 19	GFLOPS: 1.00/1.09	result: MeasureResult(costs=(47.822758533,), error_no=MeasureErrorNo.NO_ERROR, all_cost=96.12542843818665, timestamp=1691028959.4448345)	[('tile_y', 4), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,18
autotvm - DEBUG - No: 20	GFLOPS: 1.00/1.09	result: MeasureResult(costs=(47.850035946999995,), error_no=MeasureErrorNo.NO_ERROR, all_cost=96.53419542312622, timestamp=1691029055.6869621)	[('tile_y', 5), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,19
autotvm - DEBUG - No: 21	GFLOPS: 0.94/1.09	result: MeasureResult(costs=(51.158162048,), error_no=MeasureErrorNo.NO_ERROR, all_cost=98.93279457092285, timestamp=1691029154.5405383)	[('tile_y', 8), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,20
autotvm - DEBUG - No: 22	GFLOPS: 1.09/1.09	result: MeasureResult(costs=(44.060323738,), error_no=MeasureErrorNo.NO_ERROR, all_cost=91.08593487739563, timestamp=1691029245.2366745)	[('tile_y', 10), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,21
autotvm - DEBUG - No: 23	GFLOPS: 1.05/1.09	result: MeasureResult(costs=(45.901385221999995,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.70931029319763, timestamp=1691029337.865832)	[('tile_y', 20), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,22
autotvm - DEBUG - No: 24	GFLOPS: 1.09/1.09	result: MeasureResult(costs=(43.976827042,), error_no=MeasureErrorNo.NO_ERROR, all_cost=89.78619575500488, timestamp=1691029427.618816)	[('tile_y', 25), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,23
autotvm - DEBUG - No: 25	GFLOPS: 1.06/1.09	result: MeasureResult(costs=(45.163406153000004,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.40910601615906, timestamp=1691029519.988732)	[('tile_y', 40), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,24
autotvm - DEBUG - No: 26	GFLOPS: 1.05/1.09	result: MeasureResult(costs=(45.814266398,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.46072244644165, timestamp=1691029612.3905144)	[('tile_y', 50), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,25
autotvm - DEBUG - No: 27	GFLOPS: 1.05/1.09	result: MeasureResult(costs=(45.848284102,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.77357649803162, timestamp=1691029704.7957268)	[('tile_y', 100), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,26
autotvm - DEBUG - No: 28	GFLOPS: 1.02/1.09	result: MeasureResult(costs=(46.97721283,), error_no=MeasureErrorNo.NO_ERROR, all_cost=97.56272721290588, timestamp=1691029801.9978378)	[('tile_y', 125), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,27
autotvm - DEBUG - No: 29	GFLOPS: 1.01/1.09	result: MeasureResult(costs=(47.572554917,), error_no=MeasureErrorNo.NO_ERROR, all_cost=94.32531380653381, timestamp=1691029896.292752)	[('tile_y', 200), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,28
autotvm - DEBUG - No: 30	GFLOPS: 1.09/1.09	result: MeasureResult(costs=(44.219689484,), error_no=MeasureErrorNo.NO_ERROR, all_cost=93.55737686157227, timestamp=1691029989.6715155)	[('tile_y', 250), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,29
autotvm - DEBUG - No: 31	GFLOPS: 1.03/1.09	result: MeasureResult(costs=(46.785185546,), error_no=MeasureErrorNo.NO_ERROR, all_cost=94.6348147392273, timestamp=1691030083.965132)	[('tile_y', 500), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,30
autotvm - DEBUG - No: 32	GFLOPS: 1.03/1.09	result: MeasureResult(costs=(46.660317541999994,), error_no=MeasureErrorNo.NO_ERROR, all_cost=93.80673885345459, timestamp=1691030177.706145)	[('tile_y', 1000), ('tile_x', 2), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,31
autotvm - DEBUG - No: 33	GFLOPS: 1.09/1.09	result: MeasureResult(costs=(44.185788800000005,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.04036092758179, timestamp=1691030269.3734798)	[('tile_y', 1), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,32
autotvm - DEBUG - No: 34	GFLOPS: 1.03/1.09	result: MeasureResult(costs=(46.738737043,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.86699986457825, timestamp=1691030361.9124784)	[('tile_y', 2), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,33
autotvm - DEBUG - No: 35	GFLOPS: 1.01/1.09	result: MeasureResult(costs=(47.523321764,), error_no=MeasureErrorNo.NO_ERROR, all_cost=95.55058336257935, timestamp=1691030457.3494499)	[('tile_y', 4), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,34
autotvm - DEBUG - No: 36	GFLOPS: 1.01/1.09	result: MeasureResult(costs=(47.444099534,), error_no=MeasureErrorNo.NO_ERROR, all_cost=95.58024191856384, timestamp=1691030552.8434987)	[('tile_y', 5), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,35
autotvm - DEBUG - No: 37	GFLOPS: 1.07/1.09	result: MeasureResult(costs=(45.070148380999996,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.84624981880188, timestamp=1691030645.3361757)	[('tile_y', 8), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,36
autotvm - DEBUG - No: 38	GFLOPS: 1.08/1.09	result: MeasureResult(costs=(44.331407504000005,), error_no=MeasureErrorNo.NO_ERROR, all_cost=89.96458721160889, timestamp=1691030735.043554)	[('tile_y', 10), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,37
autotvm - DEBUG - No: 39	GFLOPS: 1.08/1.09	result: MeasureResult(costs=(44.281690413999996,), error_no=MeasureErrorNo.NO_ERROR, all_cost=91.81881666183472, timestamp=1691030826.8174865)	[('tile_y', 20), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,38
autotvm - DEBUG - No: 40	GFLOPS: 1.01/1.09	result: MeasureResult(costs=(47.406670289000004,), error_no=MeasureErrorNo.NO_ERROR, all_cost=95.73634219169617, timestamp=1691030922.3407981)	[('tile_y', 25), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,39
autotvm - DEBUG - No: 41	GFLOPS: 1.09/1.09	result: MeasureResult(costs=(44.043545443,), error_no=MeasureErrorNo.NO_ERROR, all_cost=91.33154821395874, timestamp=1691031013.5981)	[('tile_y', 40), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,40
autotvm - DEBUG - No: 42	GFLOPS: 1.09/1.09	result: MeasureResult(costs=(44.149033698,), error_no=MeasureErrorNo.NO_ERROR, all_cost=91.47876572608948, timestamp=1691031104.7109299)	[('tile_y', 50), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,41
autotvm - DEBUG - No: 43	GFLOPS: 1.03/1.09	result: MeasureResult(costs=(46.693312682999995,), error_no=MeasureErrorNo.NO_ERROR, all_cost=93.13912796974182, timestamp=1691031197.4996266)	[('tile_y', 100), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,42
autotvm - DEBUG - No: 44	GFLOPS: 1.10/1.10	result: MeasureResult(costs=(43.813384973,), error_no=MeasureErrorNo.NO_ERROR, all_cost=91.02899527549744, timestamp=1691031288.3640401)	[('tile_y', 125), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,43
autotvm - DEBUG - No: 45	GFLOPS: 1.10/1.10	result: MeasureResult(costs=(43.786485919,), error_no=MeasureErrorNo.NO_ERROR, all_cost=88.86142587661743, timestamp=1691031377.1536787)	[('tile_y', 200), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,44
autotvm - DEBUG - No: 46	GFLOPS: 1.02/1.10	result: MeasureResult(costs=(46.86220410200001,), error_no=MeasureErrorNo.NO_ERROR, all_cost=94.20067381858826, timestamp=1691031471.244686)	[('tile_y', 250), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,45
autotvm - DEBUG - No: 47	GFLOPS: 1.01/1.10	result: MeasureResult(costs=(47.300000998,), error_no=MeasureErrorNo.NO_ERROR, all_cost=95.22309851646423, timestamp=1691031566.4230475)	[('tile_y', 500), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,46
autotvm - DEBUG - No: 48	GFLOPS: 1.04/1.10	result: MeasureResult(costs=(46.168744677,), error_no=MeasureErrorNo.NO_ERROR, all_cost=93.42152166366577, timestamp=1691031659.5336368)	[('tile_y', 1000), ('tile_x', 4), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,47
autotvm - DEBUG - No: 49	GFLOPS: 1.09/1.10	result: MeasureResult(costs=(44.063159225,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.70344829559326, timestamp=1691031750.17768)	[('tile_y', 1), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,48
autotvm - DEBUG - No: 50	GFLOPS: 1.04/1.10	result: MeasureResult(costs=(45.958061345000004,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.61805391311646, timestamp=1691031842.443518)	[('tile_y', 2), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,49
autotvm - DEBUG - No: 51	GFLOPS: 1.07/1.10	result: MeasureResult(costs=(44.852204173,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.66316223144531, timestamp=1691031932.9333646)	[('tile_y', 4), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,50
autotvm - DEBUG - No: 52	GFLOPS: 1.05/1.10	result: MeasureResult(costs=(45.574488494,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.1040506362915, timestamp=1691032024.888383)	[('tile_y', 5), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,51
autotvm - DEBUG - No: 53	GFLOPS: 1.03/1.10	result: MeasureResult(costs=(46.476594211000005,), error_no=MeasureErrorNo.NO_ERROR, all_cost=93.92190432548523, timestamp=1691032118.6031766)	[('tile_y', 8), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,52
autotvm - DEBUG - No: 54	GFLOPS: 1.09/1.10	result: MeasureResult(costs=(43.864539829,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.43739247322083, timestamp=1691032208.7527478)	[('tile_y', 10), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,53
autotvm - DEBUG - No: 55	GFLOPS: 1.09/1.10	result: MeasureResult(costs=(43.850311954,), error_no=MeasureErrorNo.NO_ERROR, all_cost=89.72849178314209, timestamp=1691032298.1894412)	[('tile_y', 20), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,54
autotvm - DEBUG - No: 56	GFLOPS: 1.07/1.10	result: MeasureResult(costs=(44.961378156,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.76812601089478, timestamp=1691032388.860203)	[('tile_y', 25), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,55
autotvm - DEBUG - No: 57	GFLOPS: 1.07/1.10	result: MeasureResult(costs=(44.868203542,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.48447895050049, timestamp=1691032480.980528)	[('tile_y', 40), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,56
autotvm - DEBUG - No: 58	GFLOPS: 1.09/1.10	result: MeasureResult(costs=(44.188418889,), error_no=MeasureErrorNo.NO_ERROR, all_cost=89.93099164962769, timestamp=1691032570.5655723)	[('tile_y', 50), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,57
autotvm - DEBUG - No: 59	GFLOPS: 0.95/1.10	result: MeasureResult(costs=(50.424547132,), error_no=MeasureErrorNo.NO_ERROR, all_cost=97.75299978256226, timestamp=1691032667.949628)	[('tile_y', 100), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,58
autotvm - DEBUG - No: 60	GFLOPS: 1.02/1.10	result: MeasureResult(costs=(47.071685522,), error_no=MeasureErrorNo.NO_ERROR, all_cost=94.832364320755, timestamp=1691032762.7164145)	[('tile_y', 125), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,59
autotvm - DEBUG - No: 61	GFLOPS: 1.03/1.10	result: MeasureResult(costs=(46.52562737,), error_no=MeasureErrorNo.NO_ERROR, all_cost=94.11340713500977, timestamp=1691032856.4665813)	[('tile_y', 200), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,60
autotvm - DEBUG - No: 62	GFLOPS: 1.08/1.10	result: MeasureResult(costs=(44.363747540999995,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.27111792564392, timestamp=1691032948.3896132)	[('tile_y', 250), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,61
autotvm - DEBUG - No: 63	GFLOPS: 1.08/1.10	result: MeasureResult(costs=(44.489358462999995,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.34667992591858, timestamp=1691033038.3704088)	[('tile_y', 500), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,62
autotvm - DEBUG - No: 64	GFLOPS: 1.09/1.10	result: MeasureResult(costs=(43.881306961,), error_no=MeasureErrorNo.NO_ERROR, all_cost=89.6968309879303, timestamp=1691033127.6963887)	[('tile_y', 1000), ('tile_x', 5), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,63
autotvm - DEBUG - No: 65	GFLOPS: 1.05/1.10	result: MeasureResult(costs=(45.499475341,), error_no=MeasureErrorNo.NO_ERROR, all_cost=94.0712342262268, timestamp=1691033221.4615612)	[('tile_y', 1), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,64
autotvm - DEBUG - No: 66	GFLOPS: 1.09/1.10	result: MeasureResult(costs=(43.88190174,), error_no=MeasureErrorNo.NO_ERROR, all_cost=89.94415330886841, timestamp=1691033311.1633663)	[('tile_y', 2), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,65
autotvm - DEBUG - No: 67	GFLOPS: 1.08/1.10	result: MeasureResult(costs=(44.394379936,), error_no=MeasureErrorNo.NO_ERROR, all_cost=93.54327392578125, timestamp=1691033404.6730454)	[('tile_y', 4), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,66
autotvm - DEBUG - No: 68	GFLOPS: 1.07/1.10	result: MeasureResult(costs=(44.751412567,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.85526156425476, timestamp=1691033497.1750782)	[('tile_y', 5), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,67
autotvm - DEBUG - No: 69	GFLOPS: 1.08/1.10	result: MeasureResult(costs=(44.438258741,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.83865308761597, timestamp=1691033587.7146578)	[('tile_y', 8), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,68
autotvm - DEBUG - No: 70	GFLOPS: 1.09/1.10	result: MeasureResult(costs=(43.959892163999996,), error_no=MeasureErrorNo.NO_ERROR, all_cost=89.60618448257446, timestamp=1691033676.9835644)	[('tile_y', 10), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,69
autotvm - DEBUG - No: 71	GFLOPS: 1.10/1.10	result: MeasureResult(costs=(43.779988294000006,), error_no=MeasureErrorNo.NO_ERROR, all_cost=91.08357691764832, timestamp=1691033767.7427669)	[('tile_y', 20), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,70
autotvm - DEBUG - No: 72	GFLOPS: 1.01/1.10	result: MeasureResult(costs=(47.557966451,), error_no=MeasureErrorNo.NO_ERROR, all_cost=96.03587126731873, timestamp=1691033863.5171213)	[('tile_y', 25), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,71
autotvm - DEBUG - No: 73	GFLOPS: 1.00/1.10	result: MeasureResult(costs=(47.973146022,), error_no=MeasureErrorNo.NO_ERROR, all_cost=95.38696503639221, timestamp=1691033958.536081)	[('tile_y', 40), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,72
autotvm - DEBUG - No: 74	GFLOPS: 1.07/1.10	result: MeasureResult(costs=(44.925929723,), error_no=MeasureErrorNo.NO_ERROR, all_cost=94.01466512680054, timestamp=1691034052.1997547)	[('tile_y', 50), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,73
autotvm - DEBUG - No: 75	GFLOPS: 1.07/1.10	result: MeasureResult(costs=(45.015786138,), error_no=MeasureErrorNo.NO_ERROR, all_cost=92.63196754455566, timestamp=1691034144.674869)	[('tile_y', 100), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,74
autotvm - DEBUG - No: 76	GFLOPS: 1.00/1.10	result: MeasureResult(costs=(47.816580849,), error_no=MeasureErrorNo.NO_ERROR, all_cost=96.35294485092163, timestamp=1691034240.6777716)	[('tile_y', 125), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,75
autotvm - DEBUG - No: 77	GFLOPS: 1.10/1.10	result: MeasureResult(costs=(43.723108950000004,), error_no=MeasureErrorNo.NO_ERROR, all_cost=89.63478469848633, timestamp=1691034330.190975)	[('tile_y', 200), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,76
autotvm - DEBUG - No: 78	GFLOPS: 1.09/1.10	result: MeasureResult(costs=(43.944171533,), error_no=MeasureErrorNo.NO_ERROR, all_cost=90.62683176994324, timestamp=1691034420.4693668)	[('tile_y', 250), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,77
autotvm - DEBUG - No: 79	GFLOPS: 1.02/1.10	result: MeasureResult(costs=(47.245893005,), error_no=MeasureErrorNo.NO_ERROR, all_cost=95.18922257423401, timestamp=1691034515.3225114)	[('tile_y', 500), ('tile_x', 8), ('tile_y1', 1), ('tile_x1', 1), ('tile_y2', 1), ('tile_x2', 1)],None,78
